mi_quality,transcript_id,video_title,video_url,topic,utterance_id,interlocutor,timestamp,utterance_text,annotator_id,therapist_input_exists,therapist_input_subtype,reflection_exists,reflection_subtype,question_exists,question_subtype,main_therapist_behaviour,client_talk_type
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,7,client,00:01:33,I felt great and I felt really proud of myself. I thought that this was something that I could do.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,8,therapist,00:01:38,"Okay. Well, it sounds like you realized that when you lost the weight you feel better and that it's gonna affect your overall health. So, tell me what you think changed that caused you to gain the weight back.",6,False,n/a,True,simple,True,open,reflection,n/a
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,9,client,00:01:49,"Well, I think it's because I've been eating more fruits and vegetables, that- that's it.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,sustain
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,10,therapist,00:01:54,And how many servings of fruits and vegetables on average per day would you have?,6,False,n/a,False,n/a,True,open,question,n/a
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,11,client,00:01:58,"To be honest, I have four or five -- four to six glasses of orange juice a day. Um, I have fruit for lunch and breakfast. I have, uh, usually one to two servings of a vegetable like lettuce or broccoli with thinner.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,12,therapist,00:02:16,"John, it's very important that you recognize that some fruits, but especially fruit juice can contain a huge amount of calories. Did you know that a glass of orange juice has almost as many calories as a can of cola?",6,True,information,False,n/a,True,closed,therapist_input,n/a
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,13,client,00:02:28,"No, I didn't know. Um, but doesn't the fruit- food pyramid classify, um, fruit juice as a- a serving?",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,14,therapist,00:02:35,"You're absolutely right, but keep in mind that the food pyramid is to be used as a guideline only. When it comes to nutrition, we have to have a more personalized approach. So I have a hunch, and that is the excess fruit that you were consuming probably caused your weight rebound. What's your impression?",6,True,information,False,n/a,True,open,therapist_input,n/a
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,15,client,00:02:53,"Well, this changes quite a bit. I mean, here I'm thinking that my fruit intake is making me healthier and actually it's making me fatter.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,16,therapist,00:03:00,"Indeed. Let me ask you something, knowing what you know now, how important is it to you to lose the weight by decreasing the amount of juice that you're currently taking in?",6,False,n/a,False,n/a,True,open,question,n/a
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,17,client,00:03:11,"Obviously, I need to cut back on the fruit juice. But boy, do I love that OJ.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,18,therapist,00:03:15,"Oh, I understand. Let me ask you this, on a scale from 0 to 10, 0 meaning that there's no way you can do it, and 10 meaning that you're 100% confident that you can do it, how confident are you that you'll be able to reduce the amount of juice you're currently taking in.",6,True,information,False,n/a,True,open,therapist_input,n/a
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,19,client,00:03:32,"Um, six or seven.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,20,therapist,00:03:33,"All right. So, you're not a zero. So, that tells me that you've got some confidence that this is doable, this is something you certainly can do it. Why are you not a zero?",6,False,n/a,True,simple,True,open,question,n/a
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,21,client,00:03:42,I guess it's because I know that I need to do it to lose the weight.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,22,therapist,00:03:45,"So, you realize, again, that if you decrease the amount of juice you're taking in, you're gonna decrease your weight, you're gonna feel better, and you're gonna impact your po- health positively?",6,False,n/a,True,simple,False,n/a,reflection,n/a
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,23,client,00:03:56,Yes.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,24,therapist,00:03:57,"But you're also not a 10, and that tells me that there may be some obstacles to your success. What would it take for you to be a 10 or even an 8 or 9?",6,False,n/a,True,simple,True,open,question,n/a
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,25,client,00:04:06,"Getting the fruit juice of the house because I know if it's there I'll drink it. My wife does the shopping for us, so maybe if I ask her not to get the juice, that would solve it.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,26,therapist,00:04:17,"Okay. Now, if the juice was still there, can you think of anything else you could do?",6,True,options,False,n/a,True,open,question,n/a
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,27,client,00:04:24,"I suppose I could replace it with, um, a low-calorie drink or drink more water.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,28,therapist,00:04:31,"Excellent. John, I get the impression that you want to stay in course with weight reduction. And the best way to do this will be to decrease the amount of juice that you're currently taking in. So if I saw you in two weeks and I asked you how much juice you're t- drinking and how you did it, what would you tell me?",6,False,n/a,True,simple,True,open,reflection,n/a
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,29,client,00:04:53,"I'd say I didn't have any and I substituted it with, um, sugar-free drinks.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,30,therapist,00:04:59,"Excellent. Well, it sounds like you have a plan. Same scale, 0 to 10, how confident are you that you can, uh, make this happen?",6,False,n/a,True,simple,True,open,question,n/a
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,31,client,00:05:10,A 10.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,32,therapist,00:05:11,"I agree. All right. Well, you-you know what? I'm not gonna start any medications today. Your levels were a little bit off, but I think we can handle this from a purely lifestyle standpoint. What do you think?",6,True,information,False,n/a,True,open,therapist_input,n/a
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,33,client,00:05:23,Great. It sounds good to me.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,34,therapist,00:05:24,Excellent. I'll see you in two weeks.,6,True,information,False,n/a,False,n/a,therapist_input,n/a
high,2,Motivational Interviewing: Evoking Commitment to Change,https://www.youtube.com/watch?v=dm-rJJPCuTE,weight loss; diet,35,client,00:05:26,Okay.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,3,How to Do Motivational Interviewing (MI) Role Play -1,https://www.youtube.com/watch?v=wcu8oqHIsbc,problem recognition,0,client,00:00:05,"Well see, my-my wife's been getting on me a lot lately about trying to improve my health habits, and I really don't see what the big problem is. I mean, I've been working real hard. Sometimes I can't come home for dinner, so I'm having to go out to eat at Applebee's or something like that, so-- but she seems to have a bigger problem, I really don't see what the big deal is.",3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,3,How to Do Motivational Interviewing (MI) Role Play -1,https://www.youtube.com/watch?v=wcu8oqHIsbc,problem recognition,1,therapist,00:00:23,"Okay, and so what I'm hearing is that you don't feel like your health is concerning you right now, or anything like that?",3,False,n/a,True,complex,True,open,reflection,n/a
high,3,How to Do Motivational Interviewing (MI) Role Play -1,https://www.youtube.com/watch?v=wcu8oqHIsbc,problem recognition,2,client,00:00:29,I-I-I feel fine.,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,3,How to Do Motivational Interviewing (MI) Role Play -1,https://www.youtube.com/watch?v=wcu8oqHIsbc,problem recognition,3,therapist,00:00:31,Okay.,3,False,n/a,False,n/a,False,n/a,other,n/a
high,3,How to Do Motivational Interviewing (MI) Role Play -1,https://www.youtube.com/watch?v=wcu8oqHIsbc,problem recognition,4,client,00:00:31,"I mean, my-my work is really man-manual labor-intensive so I'm usually working out in-in the hot sun the majority of the day, so I'm usually sweating out any like bad things I put in my system, so—",3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,3,How to Do Motivational Interviewing (MI) Role Play -1,https://www.youtube.com/watch?v=wcu8oqHIsbc,problem recognition,5,therapist,00:00:41,"Okay. Have you noticed putting on any weight, or anything like--?",3,False,n/a,False,n/a,True,open,question,n/a
high,3,How to Do Motivational Interviewing (MI) Role Play -1,https://www.youtube.com/watch?v=wcu8oqHIsbc,problem recognition,6,client,00:00:44,"Well, a little bit, but nothing too-- you know. I'm not blo- I'm not bloated or anything.",3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,3,How to Do Motivational Interviewing (MI) Role Play -1,https://www.youtube.com/watch?v=wcu8oqHIsbc,problem recognition,7,therapist,00:00:49,Okay. Okay. And how about going to see the doctor? Have you gone to-- for a visit or anything recently?,3,False,n/a,False,n/a,True,open,question,n/a
high,3,How to Do Motivational Interviewing (MI) Role Play -1,https://www.youtube.com/watch?v=wcu8oqHIsbc,problem recognition,8,client,00:00:54,"Well, yeah, I've been to the doctor about maybe last year for a physical, but-- I mean, everything showed up to be fine, so—",3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,3,How to Do Motivational Interviewing (MI) Role Play -1,https://www.youtube.com/watch?v=wcu8oqHIsbc,problem recognition,9,therapist,00:00:59,Okay. But you feel that you feel good?,3,False,n/a,False,n/a,True,closed,question,n/a
high,3,How to Do Motivational Interviewing (MI) Role Play -1,https://www.youtube.com/watch?v=wcu8oqHIsbc,problem recognition,10,client,00:01:02,Yeah.,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,3,How to Do Motivational Interviewing (MI) Role Play -1,https://www.youtube.com/watch?v=wcu8oqHIsbc,problem recognition,11,therapist,00:01:02,"Okay. Um, and so what I hear is that you're-- you feel like your wife might be, uh, overreacting to this?",3,False,n/a,True,complex,True,open,reflection,n/a
high,3,How to Do Motivational Interviewing (MI) Role Play -1,https://www.youtube.com/watch?v=wcu8oqHIsbc,problem recognition,12,client,00:01:09,"Well, I mean, not really overreacting. I know that she loves me and I know she-she wants me, uh, you know, live a long time and be healthy, but just sometimes, especially if you work a hard job, like kinda going out to eat at these places kinda makes you feel a little bit better about your situation.",3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,3,How to Do Motivational Interviewing (MI) Role Play -1,https://www.youtube.com/watch?v=wcu8oqHIsbc,problem recognition,13,therapist,00:01:22,"Sure. Sure. Okay. Um, and so one thing I'd just like to do is maybe give you some information on, um, maybe obesity or diabetes if you're interested or open to that. If you're, you know--?",3,False,n/a,False,n/a,True,open,question,n/a
high,3,How to Do Motivational Interviewing (MI) Role Play -1,https://www.youtube.com/watch?v=wcu8oqHIsbc,problem recognition,14,client,00:01:33,Sure. [unintelligible 00:01:33],3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,3,How to Do Motivational Interviewing (MI) Role Play -1,https://www.youtube.com/watch?v=wcu8oqHIsbc,problem recognition,15,therapist,00:01:34,Okay. Good.,3,False,n/a,False,n/a,False,n/a,other,n/a
high,4,Motivational Interviewing in Dental Practice Emily's Oral Piercing,https://www.youtube.com/watch?v=HMS6acj3Fjw,better oral health,0,therapist,00:00:08,"Hi, Emily.",9,False,n/a,False,n/a,False,n/a,other,n/a
high,4,Motivational Interviewing in Dental Practice Emily's Oral Piercing,https://www.youtube.com/watch?v=HMS6acj3Fjw,better oral health,1,client,00:00:09,Hi.,9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,4,Motivational Interviewing in Dental Practice Emily's Oral Piercing,https://www.youtube.com/watch?v=HMS6acj3Fjw,better oral health,2,therapist,00:00:09,It's been a while.,9,False,n/a,False,n/a,False,n/a,other,n/a
high,4,Motivational Interviewing in Dental Practice Emily's Oral Piercing,https://www.youtube.com/watch?v=HMS6acj3Fjw,better oral health,3,client,00:00:10,"Yeah, it's been a while.",9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,4,Motivational Interviewing in Dental Practice Emily's Oral Piercing,https://www.youtube.com/watch?v=HMS6acj3Fjw,better oral health,4,therapist,00:00:12,This is something new.,9,False,n/a,True,simple,False,n/a,reflection,n/a
high,4,Motivational Interviewing in Dental Practice Emily's Oral Piercing,https://www.youtube.com/watch?v=HMS6acj3Fjw,better oral health,5,client,00:00:13,"Oh, oh, yeah, the—Yeah",9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,4,Motivational Interviewing in Dental Practice Emily's Oral Piercing,https://www.youtube.com/watch?v=HMS6acj3Fjw,better oral health,6,therapist,00:00:15,You got your lip pierced. How long ago did you get that done?,9,False,n/a,False,n/a,True,closed,question,n/a
high,4,Motivational Interviewing in Dental Practice Emily's Oral Piercing,https://www.youtube.com/watch?v=HMS6acj3Fjw,better oral health,7,client,00:00:19,About a month.,9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,4,Motivational Interviewing in Dental Practice Emily's Oral Piercing,https://www.youtube.com/watch?v=HMS6acj3Fjw,better oral health,8,therapist,00:00:20,Hmm.,9,False,n/a,False,n/a,False,n/a,other,n/a
high,4,Motivational Interviewing in Dental Practice Emily's Oral Piercing,https://www.youtube.com/watch?v=HMS6acj3Fjw,better oral health,9,client,00:00:20,Yeah.,9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,4,Motivational Interviewing in Dental Practice Emily's Oral Piercing,https://www.youtube.com/watch?v=HMS6acj3Fjw,better oral health,10,therapist,00:00:21,What made you decide to get-get a lip piercing?,9,False,n/a,False,n/a,True,open,question,n/a
high,4,Motivational Interviewing in Dental Practice Emily's Oral Piercing,https://www.youtube.com/watch?v=HMS6acj3Fjw,better oral health,11,client,00:00:24,"Um, I don't know. I just felt like something different. I was getting bored and, I don't know, it's kind of nice to stand out a bit, I guess.",9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
